"No.","Time","Source","Destination","Protocol","Length","Multiplex ID","NT Status","Info"
"540","19.885391","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50954 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"541","19.885596","172.16.156.130","10.128.0.243","TCP","54","","","50954  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"542","19.885698","172.16.156.130","10.128.0.243","TCP","186","","","50954  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"543","19.885768","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50954 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"544","19.885950","172.16.156.130","10.128.0.243","TCP","66","","","50955  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"545","19.916344","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50955 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"546","19.916563","172.16.156.130","10.128.0.243","TCP","54","","","50955  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"547","19.916788","172.16.156.130","10.128.0.243","TCP","186","","","50955  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"548","19.917127","172.16.156.130","10.128.0.243","TCP","66","","","50956  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"549","19.917449","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50955 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"550","19.946220","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50956 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"551","19.946429","172.16.156.130","10.128.0.243","TCP","54","","","50956  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"552","19.946536","172.16.156.130","10.128.0.243","TCP","186","","","50956  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"553","19.946648","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50956 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"554","19.946737","172.16.156.130","10.128.0.243","TCP","66","","","50957  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"555","19.975795","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"556","19.976002","172.16.156.130","10.128.0.243","TCP","54","","","50957  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"557","19.976108","172.16.156.130","10.128.0.243","TCP","186","","","50957  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"558","19.976238","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50957 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"559","19.976358","172.16.156.130","10.128.0.243","TCP","66","","","50958  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"560","20.004742","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50958 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"561","20.005739","172.16.156.130","10.128.0.243","TCP","54","","","50958  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"562","20.005895","172.16.156.130","10.128.0.243","TCP","186","","","50958  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"563","20.006131","172.16.156.130","10.128.0.243","TCP","66","","","50959  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"564","20.006424","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50958 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"565","20.035828","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50959 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"566","20.036747","172.16.156.130","10.128.0.243","TCP","54","","","50959  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"567","20.036881","172.16.156.130","10.128.0.243","TCP","186","","","50959  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"568","20.037122","172.16.156.130","10.128.0.243","TCP","66","","","50960  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"569","20.037468","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50959 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"570","20.068961","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50960 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"571","20.069190","172.16.156.130","10.128.0.243","TCP","54","","","50960  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"572","20.069407","172.16.156.130","10.128.0.243","TCP","186","","","50960  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"573","20.069640","172.16.156.130","10.128.0.243","TCP","66","","","50961  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"574","20.069817","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50960 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"575","20.100915","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50961 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"576","20.101133","172.16.156.130","10.128.0.243","TCP","54","","","50961  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"577","20.101249","172.16.156.130","10.128.0.243","TCP","186","","","50961  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"578","20.101365","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50961 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"579","20.101464","172.16.156.130","10.128.0.243","TCP","66","","","50962  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"580","20.134279","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50962 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"581","20.134446","172.16.156.130","10.128.0.243","TCP","54","","","50962  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"582","20.134554","172.16.156.130","10.128.0.243","TCP","186","","","50962  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"583","20.134629","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50962 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"584","20.134875","172.16.156.130","10.128.0.243","TCP","66","","","50963  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"585","20.164508","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50963 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"586","20.164678","172.16.156.130","10.128.0.243","TCP","54","","","50963  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"587","20.164785","172.16.156.130","10.128.0.243","TCP","186","","","50963  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"588","20.164990","172.16.156.130","10.128.0.243","TCP","66","","","50964  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"589","20.165358","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50963 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"590","20.193616","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50964 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"591","20.193763","172.16.156.130","10.128.0.243","TCP","54","","","50964  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"592","20.193876","172.16.156.130","10.128.0.243","TCP","186","","","50964  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"593","20.194134","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50964 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"594","20.194253","172.16.156.130","10.128.0.243","TCP","66","","","50965  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"595","20.223127","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50965 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"596","20.225341","172.16.156.130","10.128.0.243","TCP","54","","","50965  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"597","20.225496","172.16.156.130","10.128.0.243","TCP","186","","","50965  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"598","20.225664","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50965 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"599","20.226393","172.16.156.130","10.128.0.243","TCP","66","","","50966  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"600","20.256459","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50966 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"601","20.256688","172.16.156.130","10.128.0.243","TCP","54","","","50966  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"602","20.256819","172.16.156.130","10.128.0.243","TCP","186","","","50966  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"603","20.257005","172.16.156.130","10.128.0.243","TCP","66","","","50967  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"604","20.257301","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50966 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"605","20.287642","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50967 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"606","20.287913","172.16.156.130","10.128.0.243","TCP","54","","","50967  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"607","20.288036","172.16.156.130","10.128.0.243","TCP","186","","","50967  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"608","20.288223","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50967 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"609","20.288277","172.16.156.130","10.128.0.243","TCP","66","","","50968  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"610","20.319744","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50968 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"611","20.319989","172.16.156.130","10.128.0.243","TCP","54","","","50968  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"612","20.320260","172.16.156.130","10.128.0.243","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"613","20.320387","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50968 [ACK] Seq=1 Ack=138 Win=64240 Len=0"
"614","20.349598","10.128.0.243","172.16.156.130","SMB","185","64","STATUS_SUCCESS","Negotiate Protocol Response"
"615","20.350055","172.16.156.130","10.128.0.243","SMB","139","64","STATUS_SUCCESS","Session Setup AndX Request"
"616","20.350167","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50968 [ACK] Seq=132 Ack=223 Win=64240 Len=0"
"617","20.380961","10.128.0.243","172.16.156.130","SMB","171","64","STATUS_SUCCESS","Session Setup AndX Response"
"618","20.381358","172.16.156.130","10.128.0.243","TCP","54","","","50949  >  445 [FIN, ACK] Seq=223 Ack=321 Win=63920 Len=0"
"619","20.381508","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50949 [ACK] Seq=321 Ack=224 Win=64239 Len=0"
"620","20.381678","172.16.156.130","10.128.0.243","TCP","66","","","50969  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"621","20.409357","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50949 [RST, ACK] Seq=321 Ack=224 Win=64239 Len=0"
"622","20.410296","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50969 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"623","20.410502","172.16.156.130","10.128.0.243","TCP","54","","","50969  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"624","20.410636","172.16.156.130","10.128.0.243","TCP","186","","","50969  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"625","20.410726","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50969 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"626","20.410998","172.16.156.130","10.128.0.243","TCP","66","","","50970  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"627","20.436780","172.16.156.130","10.128.0.243","TCP","54","","","50968  >  445 [ACK] Seq=223 Ack=249 Win=63992 Len=0"
"628","20.441841","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50970 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"629","20.442465","172.16.156.130","10.128.0.243","TCP","54","","","50970  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"630","20.442657","172.16.156.130","10.128.0.243","TCP","186","","","50970  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"631","20.442757","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50970 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"632","20.442957","172.16.156.130","10.128.0.243","TCP","66","","","50971  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"633","20.471645","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50971 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"634","20.471912","172.16.156.130","10.128.0.243","TCP","54","","","50971  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"635","20.472085","172.16.156.130","10.128.0.243","TCP","186","","","50971  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"636","20.472509","172.16.156.130","10.128.0.243","TCP","66","","","50972  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"637","20.472701","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50971 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"638","20.501974","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50972 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"639","20.502183","172.16.156.130","10.128.0.243","TCP","54","","","50972  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"640","20.502323","172.16.156.130","10.128.0.243","TCP","186","","","50972  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"641","20.502419","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50972 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"642","20.502803","172.16.156.130","10.128.0.243","TCP","66","","","50973  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"643","20.531149","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50973 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"644","20.531410","172.16.156.130","10.128.0.243","TCP","54","","","50973  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"645","20.531571","172.16.156.130","10.128.0.243","TCP","186","","","50973  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"646","20.531665","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50973 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"647","21.538020","172.16.156.130","10.128.0.243","TCP","54","","","50968  >  445 [FIN, ACK] Seq=223 Ack=249 Win=63992 Len=0"
"648","21.538200","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50968 [ACK] Seq=249 Ack=224 Win=64239 Len=0"
"649","21.538201","172.16.156.130","10.128.0.243","SMB","107","65","STATUS_SUCCESS","Echo Request"
"650","21.538306","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50948 [ACK] Seq=498 Ack=63939 Win=64240 Len=0"
"651","21.567413","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50968 [RST, ACK] Seq=249 Ack=224 Win=64239 Len=0"
"652","21.567612","10.128.0.243","172.16.156.130","SMB","107","65","STATUS_SUCCESS","Echo Response"
"653","21.569485","172.16.156.130","10.128.0.243","TCP","1514","","","50948  >  445 [ACK] Seq=63939 Ack=551 Win=63690 Len=1460 [TCP segment of a reassembled PDU]"
"654","21.569504","172.16.156.130","10.128.0.243","TCP","1514","","","50948  >  445 [ACK] Seq=65399 Ack=551 Win=63690 Len=1460 [TCP segment of a reassembled PDU]"
"655","21.569514","172.16.156.130","10.128.0.243","SMB","1287","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"656","21.569724","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50948 [ACK] Seq=551 Ack=65399 Win=64240 Len=0"
"657","21.569888","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50948 [ACK] Seq=551 Ack=66859 Win=64240 Len=0"
"658","21.570089","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50948 [ACK] Seq=551 Ack=68092 Win=64240 Len=0"
"659","21.627349","10.128.0.243","172.16.156.130","SMB","146","65","STATUS_INVALID_PARAMETER","Trans2 Response<unknown>, Error: STATUS_INVALID_PARAMETER"
"660","21.627649","172.16.156.130","10.128.0.243","TCP","1514","","","50950  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"661","21.627662","172.16.156.130","10.128.0.243","TCP","1514","","","50950  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"662","21.627676","172.16.156.130","10.128.0.243","TCP","1206","","","50950  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"663","21.627738","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50950 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"664","21.627739","172.16.156.130","10.128.0.243","TCP","1514","","","50951  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"665","21.627748","172.16.156.130","10.128.0.243","TCP","1514","","","50951  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"666","21.627756","172.16.156.130","10.128.0.243","TCP","1206","","","50951  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"667","21.627822","172.16.156.130","10.128.0.243","TCP","1514","","","50952  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"668","21.627829","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50950 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"669","21.627830","172.16.156.130","10.128.0.243","TCP","1514","","","50952  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"670","21.627837","172.16.156.130","10.128.0.243","TCP","1206","","","50952  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"671","21.627898","172.16.156.130","10.128.0.243","TCP","1514","","","50953  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"672","21.627903","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50950 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"673","21.627907","172.16.156.130","10.128.0.243","TCP","1514","","","50953  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"674","21.627914","172.16.156.130","10.128.0.243","TCP","1206","","","50953  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"675","21.627973","172.16.156.130","10.128.0.243","TCP","1514","","","50954  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"676","21.627982","172.16.156.130","10.128.0.243","TCP","1514","","","50954  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"677","21.627990","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50951 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"678","21.627990","172.16.156.130","10.128.0.243","TCP","1206","","","50954  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"679","21.628049","172.16.156.130","10.128.0.243","TCP","1514","","","50955  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"680","21.628058","172.16.156.130","10.128.0.243","TCP","1514","","","50955  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"681","21.628065","172.16.156.130","10.128.0.243","TCP","1206","","","50955  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"682","21.628082","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50951 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"683","21.628139","172.16.156.130","10.128.0.243","TCP","1514","","","50956  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"684","21.628148","172.16.156.130","10.128.0.243","TCP","1514","","","50956  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"685","21.628156","172.16.156.130","10.128.0.243","TCP","1206","","","50956  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"686","21.628159","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50951 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"687","21.628213","172.16.156.130","10.128.0.243","TCP","1514","","","50957  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
